transaction_id,transaction_date,customer_id,store_id,product_id,quantity,unit_price,total_amount,payment_method,discount_applied
TXN016818,2024-06-15 19:30:00,CUST1457,STR092,PRD170,1,28.78,28.78,Cash,0
TXN016819,2024-07-16 12:13:00,CUST1952,STR048,PRD165,1,25.09,25.09,Cash,5
TXN016820,2024-08-02 11:09:00,CUST0106,STR054,PRD409,1,185.72,185.72,GCash,10
TXN016821,2024-08-14 09:02:00,CUST0637,STR032,PRD081,3,114.85,344.55,Cash,5
TXN016822,2024-06-12 12:46:00,CUST1559,STR008,PRD064,1,64.29,64.29,Card,0
TXN016823,2024-06-11 09:27:00,CUST0380,STR016,PRD022,2,115.35,230.7,Cash,0
TXN016824,2024-08-21 12:19:00,CUST0825,STR026,PRD460,2,81.94,163.88,Cash,0
TXN016825,2024-08-04 09:57:00,CUST1698,STR080,PRD078,3,217.81,653.43,GCash,0
TXN016826,2024-08-14 13:02:00,CUST0178,STR029,PRD242,1,749.25,749.25,GCash,0
TXN016827,2024-07-07 13:33:00,CUST1730,STR041,PRD337,1,68.33,68.33,Cash,0
TXN016828,2024-08-25 08:52:00,CUST0104,STR046,PRD214,1,323.86,323.86,GCash,0
TXN016829,2024-06-28 20:39:00,CUST1475,STR054,PRD024,5,125.43,627.15,Cash,0
TXN016830,2024-06-27 16:09:00,CUST0180,STR098,PRD034,4,111.59,446.36,Cash,0
TXN016831,2024-07-12 11:00:00,CUST1673,STR098,PRD056,2,182.31,364.62,Cash,0
TXN016832,2024-08-30 19:51:00,CUST1982,STR032,PRD321,2,111.4,222.8,Cash,15
TXN016833,2024-08-24 09:35:00,CUST1540,STR031,PRD373,1,78.44,78.44,GCash,10
TXN016834,2024-07-17 07:38:00,CUST0417,STR070,PRD441,1,93.87,93.87,GCash,5
TXN016835,2024-08-09 20:13:00,CUST0013,STR066,PRD172,1,77.41,77.41,Cash,0
TXN016836,2024-06-03 07:17:00,CUST0167,STR076,PRD101,5,77.59,387.95,Cash,0
TXN016837,2024-06-01 18:11:00,CUST1209,STR009,PRD039,4,57.87,231.48,GCash,15
TXN016838,2024-06-20 10:13:00,CUST1472,STR050,PRD232,2,388.47,776.94,Cash,0
TXN016839,2024-06-24 18:29:00,CUST0472,STR083,PRD198,4,294.53,1178.12,GCash,0
TXN016840,2024-08-21 12:00:00,CUST1838,STR068,PRD438,1,245.92,245.92,GCash,5
TXN016841,2024-08-09 20:45:00,CUST1790,STR081,PRD459,1,15.67,15.67,GCash,5
TXN016842,2024-06-04 19:41:00,CUST0288,STR085,PRD200,1,201.58,201.58,Cash,5
TXN016843,2024-07-25 18:09:00,CUST1473,STR035,PRD243,1,378.06,378.06,GCash,10
TXN016844,2024-06-15 20:33:00,CUST0979,STR007,PRD195,1,248.83,248.83,GCash,0
TXN016845,2024-07-17 14:36:00,CUST1438,STR025,PRD464,1,28.6,28.6,Cash,0
TXN016846,2024-07-18 16:55:00,CUST1155,STR033,PRD102,1,36.35,36.35,GCash,0
TXN016847,2024-08-25 18:50:00,CUST0126,STR029,PRD480,1,108.29,108.29,Cash,0
TXN016848,2024-07-13 17:06:00,CUST1074,STR058,PRD218,1,218.12,218.12,GCash,10
TXN016849,2024-06-01 09:41:00,CUST1959,STR082,PRD132,1,90.36,90.36,Card,0
TXN016850,2024-07-18 11:39:00,CUST1390,STR092,PRD125,1,50.17,50.17,Card,0
TXN016851,2024-08-27 08:44:00,CUST0916,STR010,PRD477,1,47.86,47.86,Cash,10
TXN016852,2024-07-23 20:18:00,CUST0397,STR062,PRD405,2,163.72,327.44,Cash,0
TXN016853,2024-07-27 13:25:00,CUST0017,STR079,PRD320,6,87.68,526.08,Cash,10
TXN016854,2024-07-27 12:30:00,CUST1774,STR038,PRD192,2,126.85,253.7,Cash,0
TXN016855,2024-07-25 17:01:00,CUST0080,STR042,PRD345,1,93.51,93.51,GCash,5
TXN016856,2024-07-25 15:07:00,CUST0147,STR035,PRD328,2,56.48,112.96,Cash,5
TXN016857,2024-08-21 15:06:00,CUST1565,STR096,PRD438,1,245.92,245.92,Cash,5
TXN016858,2024-07-21 17:33:00,CUST0556,STR047,PRD079,3,93.08,279.24,Cash,0
TXN016859,2024-07-30 20:08:00,CUST0523,STR016,PRD187,1,54.24,54.24,Cash,0
TXN016860,2024-08-27 07:27:00,CUST1327,STR065,PRD134,1,145.79,145.79,Card,10
TXN016861,2024-06-21 18:09:00,CUST1674,STR051,PRD473,1,37.13,37.13,Cash,0
TXN016862,2024-06-17 18:39:00,CUST1565,STR019,PRD400,2,76.24,152.48,GCash,5
TXN016863,2024-08-22 07:56:00,CUST1932,STR066,PRD021,2,86.41,172.82,Cash,0
TXN016864,2024-08-12 19:44:00,CUST0862,STR065,PRD403,1,32.87,32.87,Cash,0
TXN016865,2024-06-14 19:46:00,CUST1647,STR074,PRD067,2,274.17,548.34,Cash,5
TXN016866,2024-08-29 12:53:00,CUST1791,STR064,PRD204,1,464.92,464.92,Cash,0
TXN016867,2024-06-30 07:12:00,CUST1491,STR077,PRD218,1,218.12,218.12,GCash,0
TXN016868,2024-08-06 15:17:00,CUST0625,STR027,PRD184,1,127.74,127.74,Cash,0
TXN016869,2024-08-01 07:37:00,CUST0816,STR031,PRD294,3,51.08,153.24,Cash,0
TXN016870,2024-06-17 07:18:00,CUST1627,STR057,PRD269,2,408.1,816.2,Cash,0
TXN016871,2024-07-25 20:49:00,CUST1699,STR100,PRD022,2,115.35,230.7,Cash,0
TXN016872,2024-08-08 19:42:00,CUST1757,STR044,PRD150,1,31.66,31.66,Cash,0
TXN016873,2024-07-16 17:51:00,CUST0209,STR024,PRD308,2,23.72,47.44,GCash,0
TXN016874,2024-06-30 16:41:00,CUST0822,STR007,PRD066,1,225.89,225.89,Cash,0
TXN016875,2024-06-15 18:42:00,CUST0564,STR087,PRD019,2,21.94,43.88,Cash,0
TXN016876,2024-06-23 18:16:00,CUST0990,STR092,PRD418,5,297.28,1486.4,Card,0
TXN016877,2024-07-07 20:32:00,CUST0506,STR082,PRD406,1,59.59,59.59,GCash,0
TXN016878,2024-08-18 09:58:00,CUST1902,STR077,PRD122,1,114.36,114.36,Card,10
TXN016879,2024-08-03 11:05:00,CUST0624,STR049,PRD220,1,97.76,97.76,Cash,15
TXN016880,2024-07-17 18:12:00,CUST0096,STR009,PRD285,1,39.55,39.55,GCash,15
TXN016881,2024-07-11 14:01:00,CUST1026,STR047,PRD233,1,284.66,284.66,Cash,0
TXN016882,2024-08-21 14:48:00,CUST1895,STR091,PRD169,1,79.43,79.43,GCash,0
TXN016883,2024-08-12 07:52:00,CUST1836,STR028,PRD066,1,225.89,225.89,Cash,0
TXN016884,2024-06-21 12:40:00,CUST1969,STR003,PRD144,1,25.81,25.81,Cash,0
TXN016885,2024-08-26 17:47:00,CUST1557,STR073,PRD067,1,274.17,274.17,Cash,0
TXN016886,2024-06-05 09:18:00,CUST0689,STR096,PRD199,3,321.8,965.4,Cash,10
TXN016887,2024-08-18 07:18:00,CUST0399,STR003,PRD350,1,70.46,70.46,GCash,0
TXN016888,2024-08-01 10:52:00,CUST0312,STR033,PRD349,3,52.3,156.9,Cash,0
TXN016889,2024-08-11 08:35:00,CUST1445,STR068,PRD234,1,607.1,607.1,PayMaya,0
TXN016890,2024-06-30 07:21:00,CUST0837,STR042,PRD296,1,53.45,53.45,Card,5
TXN016891,2024-08-23 14:34:00,CUST1463,STR079,PRD289,2,12.71,25.42,Cash,0
TXN016892,2024-08-03 18:32:00,CUST1866,STR007,PRD450,1,59.45,59.45,Cash,0
TXN016893,2024-07-04 07:57:00,CUST0848,STR040,PRD299,2,56.36,112.72,Cash,0
TXN016894,2024-06-22 20:10:00,CUST0157,STR012,PRD156,1,69.72,69.72,Cash,0
TXN016895,2024-07-06 17:05:00,CUST0219,STR096,PRD327,1,29.64,29.64,Card,10
TXN016896,2024-07-31 11:01:00,CUST1851,STR039,PRD164,1,74.4,74.4,Cash,5
TXN016897,2024-06-01 09:17:00,CUST0335,STR070,PRD425,2,167.7,335.4,GCash,5
TXN016898,2024-08-27 07:28:00,CUST1854,STR056,PRD395,2,185.52,371.04,Cash,0
TXN016899,2024-07-18 17:35:00,CUST0161,STR018,PRD105,1,65.83,65.83,Cash,0
TXN016900,2024-08-29 17:19:00,CUST1367,STR023,PRD485,1,111.68,111.68,Cash,0
TXN016901,2024-08-10 16:46:00,CUST1510,STR083,PRD045,2,59.14,118.28,Cash,0
TXN016902,2024-06-08 08:55:00,CUST0805,STR002,PRD092,4,84.41,337.64,Card,0
TXN016903,2024-08-12 19:05:00,CUST1044,STR035,PRD125,3,50.17,150.51,Cash,0
TXN016904,2024-06-29 17:46:00,CUST0421,STR007,PRD307,1,24.57,24.57,Cash,0
TXN016905,2024-07-27 09:48:00,CUST1155,STR039,PRD315,1,21.91,21.91,GCash,0
TXN016906,2024-06-02 09:49:00,CUST1785,STR048,PRD256,1,765.37,765.37,Cash,0
TXN016907,2024-06-05 09:01:00,CUST1307,STR071,PRD090,1,291.13,291.13,Card,10
TXN016908,2024-06-06 15:17:00,CUST0559,STR097,PRD108,6,140.14,840.84,Cash,5
TXN016909,2024-07-22 19:21:00,CUST1220,STR073,PRD033,1,122.7,122.7,GCash,0
TXN016910,2024-06-20 18:30:00,CUST1561,STR079,PRD108,2,140.14,280.28,Cash,0
TXN016911,2024-07-01 09:27:00,CUST0425,STR024,PRD235,2,246.92,493.84,PayMaya,0
TXN016912,2024-08-21 11:10:00,CUST0695,STR063,PRD057,3,188.99,566.97,Cash,5
TXN016913,2024-08-06 09:15:00,CUST0249,STR011,PRD033,3,122.7,368.1,Cash,0
TXN016914,2024-06-02 16:04:00,CUST0169,STR095,PRD207,3,461.58,1384.74,Cash,0
TXN016915,2024-07-14 20:54:00,CUST1540,STR076,PRD327,1,29.64,29.64,Cash,0
TXN016916,2024-06-09 07:14:00,CUST0958,STR074,PRD123,1,82.22,82.22,Cash,0
TXN016917,2024-08-22 20:21:00,CUST1293,STR098,PRD126,1,82.41,82.41,PayMaya,0
TXN016918,2024-07-28 07:08:00,CUST1425,STR066,PRD080,4,251.8,1007.2,Cash,0
TXN016919,2024-08-29 16:10:00,CUST0691,STR044,PRD304,1,35.69,35.69,PayMaya,10
TXN016920,2024-08-07 13:44:00,CUST0080,STR078,PRD269,1,408.1,408.1,GCash,0
TXN016921,2024-08-26 14:26:00,CUST0805,STR098,PRD215,1,421.8,421.8,Card,0
TXN016922,2024-06-04 07:52:00,CUST0817,STR066,PRD389,5,79.13,395.65,Cash,0
TXN016923,2024-06-27 15:45:00,CUST1809,STR011,PRD255,1,352.1,352.1,Cash,5
TXN016924,2024-06-05 10:18:00,CUST0683,STR040,PRD403,1,32.87,32.87,Cash,5
TXN016925,2024-06-11 17:38:00,CUST1495,STR091,PRD399,2,39.62,79.24,Card,10
TXN016926,2024-07-18 18:27:00,CUST0183,STR049,PRD089,2,48.26,96.52,PayMaya,0
TXN016927,2024-07-19 16:03:00,CUST1415,STR089,PRD191,2,144.74,289.48,Cash,0
TXN016928,2024-08-16 08:37:00,CUST0061,STR087,PRD156,1,69.72,69.72,Cash,0
TXN016929,2024-06-20 11:34:00,CUST0363,STR058,PRD199,4,321.8,1287.2,Cash,0
TXN016930,2024-07-23 15:17:00,CUST1458,STR096,PRD107,3,191.72,575.16,Card,0
TXN016931,2024-08-11 17:36:00,CUST1570,STR007,PRD044,1,35.34,35.34,Cash,0
TXN016932,2024-07-29 18:50:00,CUST0737,STR064,PRD355,1,55.71,55.71,Cash,0
TXN016933,2024-07-07 08:23:00,CUST0440,STR078,PRD015,3,93.38,280.14,Cash,5
TXN016934,2024-06-12 09:58:00,CUST1063,STR064,PRD073,3,235.53,706.59,Card,0
TXN016935,2024-08-27 10:57:00,CUST1354,STR031,PRD278,6,41.36,248.16,Cash,0
TXN016936,2024-06-09 09:44:00,CUST1692,STR050,PRD363,2,171.48,342.96,Cash,0
TXN016937,2024-08-08 12:40:00,CUST0868,STR094,PRD217,1,161.4,161.4,Cash,0
TXN016938,2024-07-27 09:44:00,CUST1034,STR067,PRD332,1,26.2,26.2,Cash,0
TXN016939,2024-06-19 08:54:00,CUST0622,STR010,PRD390,1,68.27,68.27,Cash,10
TXN016940,2024-08-12 12:42:00,CUST1665,STR070,PRD114,2,132.09,264.18,Cash,10
TXN016941,2024-06-11 09:27:00,CUST1961,STR068,PRD288,2,54.93,109.86,GCash,0
TXN016942,2024-08-12 15:23:00,CUST1334,STR051,PRD401,2,129.34,258.68,Cash,10
TXN016943,2024-07-26 07:41:00,CUST1218,STR045,PRD208,2,261.49,522.98,GCash,0
TXN016944,2024-07-23 18:55:00,CUST0966,STR050,PRD119,3,173.8,521.4,Card,10
TXN016945,2024-08-29 19:37:00,CUST1594,STR055,PRD132,3,90.36,271.08,GCash,5
TXN016946,2024-08-03 19:13:00,CUST1174,STR008,PRD320,1,87.68,87.68,Cash,0
TXN016947,2024-07-05 16:33:00,CUST1928,STR038,PRD429,1,199.8,199.8,Card,0
TXN016948,2024-07-26 09:59:00,CUST0024,STR077,PRD437,1,272.03,272.03,Cash,0
TXN016949,2024-08-07 19:12:00,CUST1285,STR008,PRD206,2,362.67,725.34,Cash,0
TXN016950,2024-07-08 09:21:00,CUST0614,STR077,PRD389,1,79.13,79.13,Cash,15
TXN016951,2024-08-01 13:24:00,CUST1922,STR087,PRD052,3,199.39,598.17,Cash,0
TXN016952,2024-07-11 19:34:00,CUST1824,STR007,PRD409,2,185.72,371.44,Cash,0
TXN016953,2024-08-10 14:07:00,CUST1336,STR022,PRD026,1,42.05,42.05,Cash,0
TXN016954,2024-08-05 10:15:00,CUST0199,STR067,PRD103,1,122.82,122.82,Cash,0
TXN016955,2024-07-15 19:25:00,CUST0194,STR017,PRD105,1,65.83,65.83,Cash,5
TXN016956,2024-08-22 07:44:00,CUST1341,STR045,PRD209,1,434.56,434.56,Cash,0
TXN016957,2024-06-28 13:32:00,CUST0401,STR093,PRD378,2,143.85,287.7,GCash,0
TXN016958,2024-08-01 16:15:00,CUST0842,STR033,PRD093,4,139.52,558.08,Card,0
TXN016959,2024-06-08 16:32:00,CUST1105,STR090,PRD018,1,112.23,112.23,Cash,0
TXN016960,2024-07-12 07:29:00,CUST1200,STR025,PRD084,1,258.18,258.18,GCash,0
TXN016961,2024-08-05 07:07:00,CUST0197,STR021,PRD426,3,143.61,430.83,Cash,0
TXN016962,2024-07-19 20:34:00,CUST1227,STR090,PRD021,1,86.41,86.41,Cash,0
TXN016963,2024-08-21 09:55:00,CUST0839,STR048,PRD406,2,59.59,119.18,PayMaya,0
TXN016964,2024-07-03 17:09:00,CUST1456,STR021,PRD170,5,28.78,143.9,PayMaya,5
TXN016965,2024-06-09 12:48:00,CUST0405,STR022,PRD227,1,749.45,749.45,Cash,0
TXN016966,2024-08-25 17:50:00,CUST1306,STR045,PRD431,1,56.64,56.64,GCash,10
TXN016967,2024-07-06 09:06:00,CUST0484,STR091,PRD138,6,68.76,412.56,Cash,0
TXN016968,2024-08-04 12:48:00,CUST1596,STR070,PRD233,2,284.66,569.32,GCash,5
TXN016969,2024-08-10 08:33:00,CUST1067,STR052,PRD089,3,48.26,144.78,Cash,0
TXN016970,2024-07-11 18:38:00,CUST0632,STR006,PRD085,5,132.46,662.3,Cash,0
TXN016971,2024-07-18 13:41:00,CUST0448,STR020,PRD435,1,103.35,103.35,Cash,0
TXN016972,2024-08-23 17:21:00,CUST0330,STR003,PRD385,1,37.53,37.53,Cash,0
TXN016973,2024-08-14 17:44:00,CUST0863,STR077,PRD293,3,13.23,39.69,Cash,5
TXN016974,2024-07-01 08:28:00,CUST0982,STR072,PRD189,2,498.27,996.54,GCash,0
TXN016975,2024-06-22 14:45:00,CUST1234,STR035,PRD167,1,60.99,60.99,GCash,0
TXN016976,2024-07-02 11:23:00,CUST1804,STR088,PRD126,2,82.41,164.82,GCash,0
TXN016977,2024-06-05 13:16:00,CUST0723,STR062,PRD391,1,181.01,181.01,Cash,0
TXN016978,2024-07-18 14:07:00,CUST1518,STR067,PRD146,1,53.51,53.51,Cash,0
TXN016979,2024-06-29 16:17:00,CUST1028,STR045,PRD444,2,206.13,412.26,GCash,10
TXN016980,2024-06-01 09:03:00,CUST0495,STR033,PRD411,5,203.87,1019.35,GCash,10
TXN016981,2024-08-24 13:00:00,CUST1855,STR017,PRD229,1,301.74,301.74,GCash,10
TXN016982,2024-06-28 13:58:00,CUST0117,STR048,PRD396,1,67.54,67.54,Cash,0
TXN016983,2024-08-28 08:24:00,CUST0344,STR066,PRD252,3,596.51,1789.53,Cash,0
TXN016984,2024-08-24 19:50:00,CUST0817,STR029,PRD443,2,54.61,109.22,Cash,0
TXN016985,2024-07-10 19:46:00,CUST0888,STR100,PRD380,1,140.82,140.82,Card,0
TXN016986,2024-07-18 08:08:00,CUST0168,STR051,PRD389,2,79.13,158.26,Cash,0
TXN016987,2024-06-12 19:37:00,CUST0641,STR049,PRD062,1,61.97,61.97,Cash,0
TXN016988,2024-08-06 13:59:00,CUST0748,STR067,PRD146,5,53.51,267.55,Cash,0
TXN016989,2024-07-24 18:42:00,CUST1060,STR008,PRD227,1,749.45,749.45,GCash,0
TXN016990,2024-06-22 19:46:00,CUST1232,STR025,PRD222,3,426.37,1279.11,PayMaya,10
TXN016991,2024-06-12 11:59:00,CUST0538,STR050,PRD390,1,68.27,68.27,Cash,5
TXN016992,2024-08-04 20:35:00,CUST0826,STR033,PRD239,2,538.75,1077.5,Cash,0
TXN016993,2024-06-12 18:16:00,CUST0077,STR028,PRD165,1,25.09,25.09,Cash,0
TXN016994,2024-07-20 19:18:00,CUST1619,STR005,PRD280,2,12.39,24.78,Cash,0
TXN016995,2024-07-04 16:50:00,CUST1194,STR097,PRD181,4,55.77,223.08,Card,5
TXN016996,2024-08-25 14:35:00,CUST0148,STR066,PRD149,2,77.39,154.78,GCash,0
TXN016997,2024-07-28 11:51:00,CUST0870,STR073,PRD221,2,330.23,660.46,Cash,0
TXN016998,2024-07-08 18:38:00,CUST1740,STR026,PRD346,1,85.84,85.84,Cash,0
TXN016999,2024-06-27 11:23:00,CUST1199,STR030,PRD404,2,52.28,104.56,Cash,0
TXN017000,2024-07-05 19:54:00,CUST0856,STR019,PRD241,1,551.78,551.78,Cash,0
TXN017001,2024-08-03 11:05:00,CUST0773,STR066,PRD021,1,86.41,86.41,Card,5
TXN017002,2024-07-16 08:34:00,CUST1791,STR039,PRD335,1,62.94,62.94,Cash,10
TXN017003,2024-06-10 08:54:00,CUST1087,STR016,PRD125,1,50.17,50.17,GCash,0
TXN017004,2024-08-02 09:42:00,CUST1278,STR084,PRD062,2,61.97,123.94,GCash,5
TXN017005,2024-08-11 17:57:00,CUST0918,STR048,PRD162,1,23.65,23.65,GCash,0
TXN017006,2024-06-01 15:19:00,CUST0115,STR084,PRD303,1,21.57,21.57,Cash,10
TXN017007,2024-07-01 08:54:00,CUST0359,STR025,PRD050,2,168.92,337.84,Card,5
TXN017008,2024-07-21 11:11:00,CUST0976,STR001,PRD013,1,110.44,110.44,Cash,0
TXN017009,2024-07-17 20:36:00,CUST0012,STR092,PRD044,3,35.34,106.02,Cash,0
TXN017010,2024-07-06 16:53:00,CUST1826,STR048,PRD082,1,122.42,122.42,Cash,0
TXN017011,2024-06-29 19:59:00,CUST0141,STR100,PRD391,5,181.01,905.05,Cash,10
TXN017012,2024-08-31 08:31:00,CUST1814,STR085,PRD140,3,10.43,31.29,Cash,0
TXN017013,2024-07-07 13:29:00,CUST0162,STR010,PRD080,1,251.8,251.8,GCash,10
TXN017014,2024-07-29 08:23:00,CUST0843,STR007,PRD303,2,21.57,43.14,PayMaya,0
TXN017015,2024-08-09 09:50:00,CUST0061,STR039,PRD023,6,70.14,420.84,Cash,5
TXN017016,2024-06-15 18:13:00,CUST1870,STR054,PRD266,2,386.12,772.24,Cash,0
TXN017017,2024-08-26 12:28:00,CUST0958,STR016,PRD324,2,53.12,106.24,PayMaya,0
TXN017018,2024-08-29 07:26:00,CUST1743,STR088,PRD129,1,206.2,206.2,GCash,10
TXN017019,2024-07-23 15:16:00,CUST1765,STR016,PRD447,1,44.17,44.17,Cash,0
TXN017020,2024-06-10 19:58:00,CUST0151,STR066,PRD424,3,49.03,147.09,Cash,10
TXN017021,2024-06-13 09:59:00,CUST0471,STR045,PRD074,2,233.73,467.46,GCash,0
TXN017022,2024-08-01 13:18:00,CUST0105,STR026,PRD008,2,47.42,94.84,Cash,0
TXN017023,2024-07-24 08:55:00,CUST0555,STR002,PRD133,3,189.6,568.8,Cash,10
TXN017024,2024-06-10 12:31:00,CUST0478,STR025,PRD311,4,18.4,73.6,Cash,0
TXN017025,2024-08-10 13:12:00,CUST0035,STR079,PRD263,1,123.08,123.08,PayMaya,5
TXN017026,2024-08-05 19:13:00,CUST1427,STR051,PRD318,3,61.47,184.41,Card,15
TXN017027,2024-06-13 09:41:00,CUST1264,STR013,PRD279,3,55.59,166.77,GCash,0
TXN017028,2024-06-11 10:53:00,CUST1617,STR053,PRD482,1,123.28,123.28,Card,15
TXN017029,2024-07-15 14:50:00,CUST0047,STR095,PRD324,1,53.12,53.12,PayMaya,5
TXN017030,2024-07-27 20:59:00,CUST0379,STR072,PRD464,1,28.6,28.6,Cash,0
TXN017031,2024-07-18 11:25:00,CUST0883,STR019,PRD366,1,80.19,80.19,Cash,0
TXN017032,2024-07-15 12:17:00,CUST0218,STR084,PRD208,2,261.49,522.98,Cash,5
TXN017033,2024-08-01 09:44:00,CUST0693,STR053,PRD164,2,74.4,148.8,Cash,0
TXN017034,2024-08-05 19:12:00,CUST1958,STR044,PRD286,1,56.57,56.57,Cash,10
TXN017035,2024-08-26 17:39:00,CUST1552,STR091,PRD220,2,97.76,195.52,Cash,0
TXN017036,2024-08-31 20:02:00,CUST1549,STR064,PRD374,3,54.29,162.87,Cash,0
TXN017037,2024-06-18 18:51:00,CUST0254,STR030,PRD309,2,58.59,117.18,Cash,0
TXN017038,2024-07-05 20:15:00,CUST0782,STR051,PRD219,2,68.15,136.3,Card,0
TXN017039,2024-08-11 12:29:00,CUST1225,STR030,PRD331,1,60.81,60.81,Cash,0
TXN017040,2024-06-19 09:48:00,CUST1662,STR018,PRD142,1,67.52,67.52,Cash,5
TXN017041,2024-08-09 17:02:00,CUST1265,STR002,PRD295,1,16.41,16.41,PayMaya,5
TXN017042,2024-08-09 15:35:00,CUST1372,STR017,PRD436,1,216.57,216.57,GCash,5
TXN017043,2024-07-18 12:01:00,CUST1860,STR025,PRD147,1,67.85,67.85,Cash,0
TXN017044,2024-06-02 17:21:00,CUST0423,STR004,PRD433,1,187.04,187.04,Cash,0
TXN017045,2024-08-07 09:50:00,CUST1231,STR032,PRD369,2,171.82,343.64,Cash,0
TXN017046,2024-06-03 09:36:00,CUST0746,STR059,PRD109,2,45.34,90.68,Cash,0
TXN017047,2024-06-08 12:29:00,CUST1708,STR091,PRD101,5,77.59,387.95,GCash,5
TXN017048,2024-06-29 17:58:00,CUST1278,STR062,PRD354,3,79.35,238.05,Cash,5
TXN017049,2024-06-14 17:03:00,CUST0256,STR081,PRD363,2,171.48,342.96,GCash,5
TXN017050,2024-08-12 09:38:00,CUST1033,STR084,PRD490,1,53.37,53.37,Cash,0
TXN017051,2024-06-14 07:44:00,CUST0347,STR099,PRD166,1,55.69,55.69,Cash,0
TXN017052,2024-07-03 13:57:00,CUST0820,STR069,PRD475,4,100.1,400.4,Cash,10
TXN017053,2024-06-12 07:38:00,CUST0512,STR024,PRD370,6,130.72,784.32,GCash,0
TXN017054,2024-06-15 07:26:00,CUST1631,STR001,PRD218,2,218.12,436.24,Cash,0
TXN017055,2024-06-14 10:16:00,CUST1028,STR081,PRD235,1,246.92,246.92,Cash,0
TXN017056,2024-08-12 16:13:00,CUST1753,STR043,PRD321,5,111.4,557.0,GCash,0
TXN017057,2024-08-28 18:05:00,CUST1887,STR055,PRD306,2,18.33,36.66,Card,5
TXN017058,2024-06-22 17:38:00,CUST0613,STR012,PRD101,1,77.59,77.59,Cash,0
TXN017059,2024-08-11 08:15:00,CUST1977,STR013,PRD312,1,54.4,54.4,Cash,0
TXN017060,2024-06-01 10:38:00,CUST0761,STR025,PRD168,1,79.95,79.95,Cash,0
TXN017061,2024-06-05 09:09:00,CUST0752,STR064,PRD270,1,736.88,736.88,Card,0
TXN017062,2024-07-31 18:32:00,CUST0809,STR025,PRD297,2,21.34,42.68,Cash,0
TXN017063,2024-07-08 18:43:00,CUST0792,STR090,PRD312,3,54.4,163.2,Cash,0
TXN017064,2024-07-26 18:10:00,CUST1009,STR098,PRD369,3,171.82,515.46,GCash,0
TXN017065,2024-06-07 14:36:00,CUST0831,STR070,PRD369,1,171.82,171.82,Cash,5
TXN017066,2024-07-09 11:28:00,CUST1686,STR012,PRD166,1,55.69,55.69,Cash,0
TXN017067,2024-06-20 07:43:00,CUST0708,STR060,PRD489,4,113.23,452.92,GCash,0
TXN017068,2024-07-29 16:42:00,CUST1257,STR019,PRD346,2,85.84,171.68,GCash,0
TXN017069,2024-08-04 09:38:00,CUST0392,STR091,PRD349,3,52.3,156.9,GCash,0
TXN017070,2024-08-19 10:45:00,CUST0266,STR016,PRD254,3,491.09,1473.27,Cash,10
TXN017071,2024-07-26 20:59:00,CUST0163,STR054,PRD465,2,20.06,40.12,Cash,0
TXN017072,2024-08-02 20:35:00,CUST0925,STR006,PRD332,1,26.2,26.2,GCash,0
TXN017073,2024-07-07 17:49:00,CUST1212,STR085,PRD050,2,168.92,337.84,Cash,0
TXN017074,2024-07-02 10:19:00,CUST0299,STR049,PRD012,2,42.22,84.44,Cash,0
TXN017075,2024-07-31 09:44:00,CUST1116,STR076,PRD193,1,103.89,103.89,Cash,0
TXN017076,2024-07-08 14:00:00,CUST0564,STR024,PRD411,1,203.87,203.87,GCash,10
TXN017077,2024-07-14 19:09:00,CUST0915,STR026,PRD277,2,12.81,25.62,GCash,10
TXN017078,2024-07-06 15:12:00,CUST0250,STR076,PRD388,4,172.51,690.04,Cash,0
TXN017079,2024-08-04 08:10:00,CUST1686,STR083,PRD353,1,103.26,103.26,Cash,0
TXN017080,2024-08-01 07:34:00,CUST0992,STR073,PRD481,1,92.3,92.3,Cash,0
TXN017081,2024-06-04 08:34:00,CUST1163,STR080,PRD112,2,37.78,75.56,Cash,0
TXN017082,2024-08-09 09:08:00,CUST0220,STR074,PRD261,6,396.97,2381.82,Cash,15
TXN017083,2024-07-19 14:23:00,CUST0732,STR029,PRD305,1,13.63,13.63,Cash,0
TXN017084,2024-07-25 09:16:00,CUST0058,STR087,PRD450,2,59.45,118.9,Cash,0
TXN017085,2024-08-13 17:31:00,CUST1322,STR086,PRD199,2,321.8,643.6,Cash,0
TXN017086,2024-06-25 09:18:00,CUST0582,STR085,PRD158,1,13.47,13.47,Cash,0
TXN017087,2024-06-22 12:28:00,CUST0827,STR054,PRD461,1,143.44,143.44,Cash,0
TXN017088,2024-08-11 07:23:00,CUST0133,STR081,PRD369,1,171.82,171.82,Card,0
TXN017089,2024-07-12 20:26:00,CUST1052,STR004,PRD074,3,233.73,701.19,Cash,5
TXN017090,2024-07-10 07:23:00,CUST1710,STR014,PRD293,1,13.23,13.23,Card,0
TXN017091,2024-06-10 11:19:00,CUST0771,STR083,PRD050,2,168.92,337.84,Cash,0
TXN017092,2024-07-19 09:56:00,CUST0090,STR038,PRD347,2,48.61,97.22,GCash,0
TXN017093,2024-08-18 08:25:00,CUST1815,STR063,PRD033,2,122.7,245.4,GCash,5
TXN017094,2024-07-02 13:21:00,CUST0981,STR081,PRD400,1,76.24,76.24,GCash,0
TXN017095,2024-06-18 13:24:00,CUST0373,STR034,PRD179,1,63.5,63.5,Cash,5
